Station,Date(NZST),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
1962,1982 07 01 09 00,0.2,-,2.3,0.0,24,D
1962,1982 07 02 09 00,0.1,-,3.2,0.0,24,D
1962,1982 07 03 09 00,0.0,-,4.2,0.0,24,D
1962,1982 07 04 09 00,0.0,-,5.2,0.0,24,D
1962,1982 07 05 09 00,0.0,-,6.2,0.0,24,D
1962,1982 07 06 09 00,0.0,-,7.2,0.0,24,D
1962,1982 07 07 09 00,0.0,-,8.2,0.0,24,D
1962,1982 07 08 09 00,0.1,-,9.2,0.0,24,D
1962,1982 07 09 09 00,1.0,-,9.2,0.0,24,D
1962,1982 07 10 09 00,0.0,-,10.2,0.0,24,D
1962,1982 07 11 09 00,0.0,-,11.2,0.0,24,D
1962,1982 07 12 09 00,0.0,-,12.2,0.0,24,D
1962,1982 07 13 09 00,1.7,-,11.5,0.0,24,D
1962,1982 07 14 09 00,5.3,-,7.3,0.0,24,D
1962,1982 07 15 09 00,18.4,-,0.0,10.1,24,D
1962,1982 07 16 09 00,1.9,-,0.0,0.9,24,D
1962,1982 07 17 09 00,0.7,-,0.3,0.0,24,D
1962,1982 07 18 09 00,0.8,-,0.5,0.0,24,D
1962,1982 07 19 09 00,0.0,-,1.5,0.0,24,D
1962,1982 07 20 09 00,0.0,-,2.6,0.0,24,D
1962,1982 07 21 09 00,4.9,-,0.0,1.3,24,D
1962,1982 07 22 09 00,2.2,-,0.0,1.2,24,D
1962,1982 07 23 09 00,0.0,-,1.0,0.0,24,D
1962,1982 07 24 09 00,0.0,-,2.0,0.0,24,D
1962,1982 07 25 09 00,0.0,-,3.0,0.0,24,D
1962,1982 07 26 09 00,0.0,-,4.1,0.0,24,D
1962,1982 07 27 09 00,0.0,-,5.1,0.0,24,D
1962,1982 07 28 09 00,0.0,-,6.1,0.0,24,D
1962,1982 07 29 09 00,28.6,-,0.0,21.5,24,D
1962,1982 07 30 09 00,9.3,-,0.0,8.3,24,D
1962,1982 07 31 09 00,0.5,-,0.5,0.0,24,D
1962,1982 08 01 09 00,1.6,-,0.0,0.1,24,D
1962,1982 08 02 09 00,11.7,-,0.0,10.2,24,D
1962,1982 08 03 09 00,2.1,-,0.0,0.6,24,D
1962,1982 08 04 09 00,0.3,-,1.2,0.0,24,D
1962,1982 08 05 09 00,0.0,-,2.7,0.0,24,D
1962,1982 08 06 09 00,2.4,-,1.8,0.0,24,D
1962,1982 08 07 09 00,0.7,-,2.5,0.0,24,D
1962,1982 08 08 09 00,0.0,-,4.0,0.0,24,D
1962,1982 08 09 09 00,1.1,-,4.4,0.0,24,D
1962,1982 08 10 09 00,0.0,-,5.9,0.0,24,D
1962,1982 08 11 09 00,0.5,-,6.9,0.0,24,D
1962,1982 08 12 09 00,1.0,-,7.4,0.0,24,D
1962,1982 08 13 09 00,3.2,-,5.6,0.0,24,D
1962,1982 08 14 09 00,0.5,-,6.6,0.0,24,D
1962,1982 08 15 09 00,0.0,-,8.1,0.0,24,D
1962,1982 08 16 09 00,1.3,-,8.3,0.0,24,D
1962,1982 08 17 09 00,0.0,-,9.8,0.0,24,D
1962,1982 08 18 09 00,2.2,-,9.1,0.0,24,D
1962,1982 08 19 09 00,0.1,-,10.4,0.0,24,D
1962,1982 08 20 09 00,0.3,-,11.6,0.0,24,D
1962,1982 08 21 09 00,0.1,-,13.0,0.0,24,D
1962,1982 08 22 09 00,0.0,-,14.5,0.0,24,D
1962,1982 08 23 09 00,0.0,-,16.0,0.0,24,D
1962,1982 08 24 09 00,0.0,-,17.5,0.0,24,D
1962,1982 08 25 09 00,0.3,-,18.6,0.0,24,D
1962,1982 08 26 09 00,6.5,-,13.6,0.0,24,D
1962,1982 08 27 09 00,0.1,-,15.0,0.0,24,D
1962,1982 08 28 09 00,0.0,-,16.5,0.0,24,D
1962,1982 08 29 09 00,0.4,-,17.6,0.0,24,D
1962,1982 08 30 09 00,0.2,-,18.9,0.0,24,D
1962,1982 08 31 09 00,0.0,-,20.3,0.0,24,D
1962,1982 09 01 09 00,0.0,-,21.8,0.0,24,D
1962,1982 09 02 09 00,3.6,-,20.5,0.0,24,D
1962,1982 09 03 09 00,0.0,-,22.9,0.0,24,D
1962,1982 09 04 09 00,0.0,-,25.2,0.0,24,D
1962,1982 09 05 09 00,5.8,-,21.7,0.0,24,D
1962,1982 09 06 09 00,4.8,-,19.2,0.0,24,D
1962,1982 09 07 09 00,0.0,-,21.5,0.0,24,D
1962,1982 09 08 09 00,8.0,-,15.8,0.0,24,D
1962,1982 09 09 09 00,8.8,-,9.4,0.0,24,D
1962,1982 09 10 09 00,0.0,-,11.7,0.0,24,D
1962,1982 09 11 09 00,2.2,-,11.8,0.0,24,D
1962,1982 09 12 09 00,4.3,-,9.8,0.0,24,D
1962,1982 09 13 09 00,0.0,-,12.1,0.0,24,D
1962,1982 09 14 09 00,8.8,-,5.6,0.0,24,D
1962,1982 09 15 09 00,0.0,-,8.0,0.0,24,D
1962,1982 09 16 09 00,0.0,-,10.3,0.0,24,D
1962,1982 09 17 09 00,0.0,-,12.6,0.0,24,D
1962,1982 09 18 09 00,0.0,-,14.9,0.0,24,D
1962,1982 09 19 09 00,0.0,-,17.2,0.0,24,D
1962,1982 09 20 09 00,0.0,-,19.5,0.0,24,D
1962,1982 09 21 09 00,0.0,-,21.9,0.0,24,D
1962,1982 09 22 09 00,1.1,-,23.1,0.0,24,D
1962,1982 09 23 09 00,0.0,-,25.4,0.0,24,D
1962,1982 09 24 09 00,0.0,-,27.7,0.0,24,D
1962,1982 09 25 09 00,0.1,-,29.9,0.0,24,D
1962,1982 09 26 09 00,11.6,-,20.6,0.0,24,D
1962,1982 09 27 09 00,1.1,-,21.9,0.0,24,D
1962,1982 09 28 09 00,7.0,-,17.2,0.0,24,D
1962,1982 09 29 09 00,0.0,-,19.5,0.0,24,D
1962,1982 09 30 09 00,0.0,-,21.8,0.0,24,D
1962,1982 10 01 09 00,0.0,-,24.1,0.0,24,D
1962,1982 10 02 09 00,4.0,-,23.7,0.0,24,D
1962,1982 10 03 09 00,1.3,-,25.9,0.0,24,D
1962,1982 10 04 09 00,2.8,-,26.6,0.0,24,D
1962,1982 10 05 09 00,4.8,-,25.3,0.0,24,D
1962,1982 10 06 09 00,8.6,-,20.3,0.0,24,D
1962,1982 10 07 09 00,0.0,-,23.8,0.0,24,D
1962,1982 10 08 09 00,0.0,-,27.3,0.0,24,D
1962,1982 10 09 09 00,0.4,-,30.5,0.0,24,D
1962,1982 10 10 09 00,0.5,-,33.5,0.0,24,D
1962,1982 10 11 09 00,3.9,-,33.1,0.0,24,D
1962,1982 10 12 09 00,0.2,-,36.5,0.0,24,D
1962,1982 10 13 09 00,0.2,-,39.8,0.0,24,D
1962,1982 10 14 09 00,0.0,-,43.3,0.0,24,D
1962,1982 10 15 09 00,0.0,-,46.8,0.0,24,D
1962,1982 10 16 09 00,0.9,-,49.5,0.0,24,D
1962,1982 10 17 09 00,1.0,-,52.0,0.0,24,D
1962,1982 10 18 09 00,11.2,-,44.3,0.0,24,D
1962,1982 10 19 09 00,25.8,-,22.1,0.0,24,D
1962,1982 10 20 09 00,0.0,-,25.6,0.0,24,D
1962,1982 10 21 09 00,0.0,-,29.1,0.0,24,D
1962,1982 10 22 09 00,2.4,-,30.2,0.0,24,D
1962,1982 10 23 09 00,0.0,-,33.8,0.0,24,D
1962,1982 10 24 09 00,4.6,-,32.7,0.0,24,D
1962,1982 10 25 09 00,3.4,-,32.8,0.0,24,D
1962,1982 10 26 09 00,0.7,-,35.7,0.0,24,D
1962,1982 10 27 09 00,5.5,-,33.7,0.0,24,D
1962,1982 10 28 09 00,4.5,-,32.7,0.0,24,D
1962,1982 10 29 09 00,0.0,-,36.2,0.0,24,D
1962,1982 10 30 09 00,3.6,-,36.2,0.0,24,D
1962,1982 10 31 08 00,0.0,-,39.7,0.0,24,D
1962,1982 11 01 08 00,0.0,-,43.2,0.0,24,D
1962,1982 11 02 08 00,0.0,-,48.0,0.0,24,D
1962,1982 11 03 08 00,0.0,-,52.7,0.0,24,D
1962,1982 11 04 08 00,0.0,-,57.4,0.0,24,D
1962,1982 11 05 08 00,0.3,-,61.8,0.0,24,D
1962,1982 11 06 08 00,0.0,-,66.5,0.0,24,D
1962,1982 11 07 08 00,0.0,-,71.3,0.0,24,D
1962,1982 11 08 08 00,0.0,-,76.0,0.0,24,D
1962,1982 11 09 08 00,0.0,-,80.7,0.0,24,D
1962,1982 11 10 08 00,0.0,-,85.0,0.0,24,D
1962,1982 11 11 08 00,0.0,-,89.1,0.0,24,D
1962,1982 11 12 08 00,19.3,-,73.6,0.0,24,D
1962,1982 11 13 08 00,1.0,-,77.4,0.0,24,D
1962,1982 11 14 08 00,0.0,-,81.9,0.0,24,D
1962,1982 11 15 08 00,0.0,-,86.2,0.0,24,D
1962,1982 11 16 08 00,0.0,-,90.2,0.0,24,D
1962,1982 11 17 08 00,0.0,-,94.0,0.0,24,D
1962,1982 11 18 08 00,0.0,-,97.5,0.0,24,D
1962,1982 11 19 08 00,0.0,-,100.8,0.0,24,D
1962,1982 11 20 08 00,1.3,-,102.6,0.0,24,D
1962,1982 11 21 08 00,0.0,-,105.6,0.0,24,D
1962,1982 11 22 08 00,0.6,-,107.8,0.0,24,D
1962,1982 11 23 08 00,0.1,-,110.4,0.0,24,D
1962,1982 11 24 08 00,0.0,-,112.9,0.0,24,D
1962,1982 11 25 08 00,2.1,-,113.1,0.0,24,D
1962,1982 11 26 08 00,0.0,-,115.4,0.0,24,D
1962,1982 11 27 08 00,0.0,-,117.6,0.0,24,D
1962,1982 11 28 08 00,0.0,-,119.6,0.0,24,D
1962,1982 11 29 08 00,0.5,-,121.1,0.0,24,D
1962,1982 11 30 08 00,4.3,-,118.6,0.0,24,D
1962,1982 12 01 08 00,0.4,-,120.2,0.0,24,D
1962,1982 12 02 08 00,0.0,-,122.2,0.0,24,D
1962,1982 12 03 08 00,0.0,-,124.1,0.0,24,D
1962,1982 12 04 08 00,1.6,-,124.3,0.0,24,D
1962,1982 12 05 08 00,2.4,-,123.7,0.0,24,D
1962,1982 12 06 08 00,2.5,-,123.0,0.0,24,D
1962,1982 12 07 08 00,3.2,-,121.7,0.0,24,D
1962,1982 12 08 08 00,0.0,-,123.6,0.0,24,D
1962,1982 12 09 08 00,0.0,-,125.4,0.0,24,D
1962,1982 12 10 08 00,0.0,-,127.1,0.0,24,D
1962,1982 12 11 08 00,0.0,-,128.7,0.0,24,D
1962,1982 12 12 08 00,16.3,-,113.9,0.0,24,D
1962,1982 12 13 08 00,0.0,-,116.4,0.0,24,D
1962,1982 12 14 08 00,0.2,-,118.5,0.0,24,D
1962,1982 12 15 08 00,0.0,-,120.7,0.0,24,D
1962,1982 12 16 08 00,0.0,-,122.7,0.0,24,D
1962,1982 12 17 08 00,0.0,-,124.6,0.0,24,D
1962,1982 12 18 08 00,0.0,-,126.3,0.0,24,D
1962,1982 12 19 08 00,0.0,-,128.0,0.0,24,D
1962,1982 12 20 08 00,0.0,-,129.5,0.0,24,D
1962,1982 12 21 08 00,1.1,-,129.8,0.0,24,D
1962,1982 12 22 08 00,18.5,-,112.7,0.0,24,D
1962,1982 12 23 08 00,0.0,-,115.3,0.0,24,D
1962,1982 12 24 08 00,1.0,-,116.7,0.0,24,D
1962,1982 12 25 08 00,0.0,-,119.0,0.0,24,D
1962,1982 12 26 08 00,0.0,-,121.1,0.0,24,D
1962,1982 12 27 08 00,7.3,-,115.8,0.0,24,D
1962,1982 12 28 08 00,1.0,-,117.2,0.0,24,D
1962,1982 12 29 08 00,0.0,-,119.4,0.0,24,D
1962,1982 12 30 08 00,0.1,-,121.4,0.0,24,D
1962,1982 12 31 08 00,0.1,-,123.3,0.0,24,D
1962,1983 01 01 08 00,0.0,-,125.1,0.0,24,D
1962,1983 01 02 08 00,0.0,-,127.0,0.0,24,D
1962,1983 01 03 08 00,0.0,-,128.7,0.0,24,D
1962,1983 01 04 08 00,0.0,-,130.2,0.0,24,D
1962,1983 01 05 08 00,0.1,-,131.6,0.0,24,D
1962,1983 01 06 08 00,0.2,-,132.8,0.0,24,D
1962,1983 01 07 08 00,0.1,-,133.9,0.0,24,D
1962,1983 01 08 08 00,0.0,-,135.1,0.0,24,D
1962,1983 01 09 08 00,0.2,-,136.0,0.0,24,D
1962,1983 01 10 08 00,0.0,-,137.0,0.0,24,D
1962,1983 01 11 08 00,0.0,-,138.0,0.0,24,D
1962,1983 01 12 08 00,0.0,-,138.9,0.0,24,D
1962,1983 01 13 08 00,12.6,-,127.1,0.0,24,D
1962,1983 01 14 08 00,6.8,-,122.0,0.0,24,D
1962,1983 01 15 08 00,1.9,-,122.2,0.0,24,D
1962,1983 01 16 08 00,3.7,-,120.5,0.0,24,D
1962,1983 01 17 08 00,1.0,-,121.7,0.0,24,D
1962,1983 01 18 08 00,0.0,-,123.8,0.0,24,D
1962,1983 01 19 08 00,0.0,-,125.7,0.0,24,D
1962,1983 01 20 08 00,2.8,-,124.7,0.0,24,D
1962,1983 01 21 08 00,3.3,-,123.3,0.0,24,D
1962,1983 01 22 08 00,0.0,-,125.2,0.0,24,D
1962,1983 01 23 08 00,1.7,-,125.4,0.0,24,D
1962,1983 01 24 08 00,0.0,-,127.2,0.0,24,D
1962,1983 01 25 08 00,0.0,-,128.9,0.0,24,D
1962,1983 01 26 08 00,1.0,-,129.4,0.0,24,D
1962,1983 01 27 08 00,0.0,-,130.9,0.0,24,D
1962,1983 01 28 08 00,0.0,-,132.3,0.0,24,D
1962,1983 01 29 08 00,0.0,-,133.6,0.0,24,D
1962,1983 01 30 08 00,0.1,-,134.7,0.0,24,D
1962,1983 01 31 08 00,0.0,-,135.9,0.0,24,D
1962,1983 02 01 08 00,0.0,-,136.9,0.0,24,D
1962,1983 02 02 08 00,0.0,-,137.6,0.0,24,D
1962,1983 02 03 08 00,0.0,-,138.3,0.0,24,D
1962,1983 02 04 08 00,0.0,-,139.0,0.0,24,D
1962,1983 02 05 08 00,0.0,-,139.6,0.0,24,D
1962,1983 02 06 08 00,0.0,-,140.1,0.0,24,D
1962,1983 02 07 08 00,0.0,-,140.7,0.0,24,D
1962,1983 02 08 08 00,1.0,-,140.2,0.0,24,D
1962,1983 02 09 08 00,7.0,-,133.7,0.0,24,D
1962,1983 02 10 08 00,0.0,-,134.6,0.0,24,D
1962,1983 02 11 08 00,0.0,-,135.5,0.0,24,D
1962,1983 02 12 08 00,0.0,-,136.3,0.0,24,D
1962,1983 02 13 08 00,0.0,-,137.0,0.0,24,D
1962,1983 02 14 08 00,0.0,-,137.7,0.0,24,D
1962,1983 02 15 08 00,26.5,-,111.9,0.0,24,D
1962,1983 02 16 08 00,0.0,-,114.0,0.0,24,D
1962,1983 02 17 08 00,0.0,-,116.0,0.0,24,D
1962,1983 02 18 08 00,0.4,-,117.5,0.0,24,D
1962,1983 02 19 08 00,0.0,-,119.2,0.0,24,D
1962,1983 02 20 08 00,0.0,-,120.9,0.0,24,D
1962,1983 02 21 08 00,1.3,-,121.2,0.0,24,D
1962,1983 02 22 08 00,0.3,-,122.5,0.0,24,D
1962,1983 02 23 08 00,0.0,-,124.0,0.0,24,D
1962,1983 02 24 08 00,0.0,-,125.5,0.0,24,D
1962,1983 02 25 08 00,0.0,-,126.8,0.0,24,D
1962,1983 02 26 08 00,0.0,-,128.1,0.0,24,D
1962,1983 02 27 08 00,0.0,-,129.3,0.0,24,D
1962,1983 02 28 08 00,0.0,-,130.4,0.0,24,D
1962,1983 03 01 08 00,0.0,-,131.5,0.0,24,D
1962,1983 03 02 08 00,1.2,-,131.2,0.0,24,D
1962,1983 03 03 08 00,0.0,-,132.0,0.0,24,D
1962,1983 03 04 08 00,1.8,-,131.1,0.0,24,D
1962,1983 03 05 08 00,0.0,-,132.0,0.0,24,D
1962,1983 03 06 09 00,0.0,-,132.8,0.0,24,D
1962,1983 03 07 09 00,0.0,-,133.6,0.0,24,D
1962,1983 03 08 09 00,0.0,-,134.4,0.0,24,D
1962,1983 03 09 09 00,0.0,-,135.1,0.0,24,D
1962,1983 03 10 09 00,0.2,-,135.6,0.0,24,D
1962,1983 03 11 09 00,0.0,-,136.3,0.0,24,D
1962,1983 03 12 09 00,1.4,-,135.5,0.0,24,D
1962,1983 03 13 09 00,0.6,-,135.6,0.0,24,D
1962,1983 03 14 09 00,18.3,-,118.0,0.0,24,D
1962,1983 03 15 09 00,0.6,-,118.9,0.0,24,D
1962,1983 03 16 09 00,0.0,-,120.3,0.0,24,D
1962,1983 03 17 09 00,14.1,-,107.6,0.0,24,D
1962,1983 03 18 09 00,0.0,-,109.6,0.0,24,D
1962,1983 03 19 09 00,0.0,-,111.5,0.0,24,D
1962,1983 03 20 09 00,0.2,-,113.1,0.0,24,D
1962,1983 03 21 09 00,0.1,-,114.7,0.0,24,D
1962,1983 03 22 09 00,0.0,-,116.3,0.0,24,D
1962,1983 03 23 09 00,0.3,-,117.6,0.0,24,D
1962,1983 03 24 09 00,0.6,-,118.5,0.0,24,D
1962,1983 03 25 09 00,0.0,-,120.0,0.0,24,D
1962,1983 03 26 09 00,0.0,-,121.4,0.0,24,D
1962,1983 03 27 09 00,0.6,-,122.1,0.0,24,D
1962,1983 03 28 09 00,0.2,-,123.2,0.0,24,D
1962,1983 03 29 09 00,2.7,-,121.8,0.0,24,D
1962,1983 03 30 09 00,0.7,-,122.4,0.0,24,D
1962,1983 03 31 09 00,0.6,-,123.1,0.0,24,D
1962,1983 04 01 09 00,0.6,-,123.7,0.0,24,D
1962,1983 04 02 09 00,0.0,-,124.4,0.0,24,D
1962,1983 04 03 09 00,0.0,-,125.0,0.0,24,D
1962,1983 04 04 09 00,4.9,-,120.7,0.0,24,D
1962,1983 04 05 09 00,1.6,-,119.8,0.0,24,D
1962,1983 04 06 09 00,0.0,-,120.6,0.0,24,D
1962,1983 04 07 09 00,0.3,-,121.0,0.0,24,D
1962,1983 04 08 09 00,33.2,-,88.5,0.0,24,D
1962,1983 04 09 09 00,12.2,-,77.8,0.0,24,D
1962,1983 04 10 09 00,0.0,-,79.6,0.0,24,D
1962,1983 04 11 09 00,0.0,-,81.3,0.0,24,D
1962,1983 04 12 09 00,0.0,-,83.0,0.0,24,D
1962,1983 04 13 09 00,1.6,-,83.0,0.0,24,D
1962,1983 04 14 09 00,0.0,-,84.7,0.0,24,D
1962,1983 04 15 09 00,0.1,-,86.2,0.0,24,D
1962,1983 04 16 09 00,3.1,-,84.6,0.0,24,D
1962,1983 04 17 09 00,0.0,-,86.2,0.0,24,D
1962,1983 04 18 09 00,2.2,-,85.6,0.0,24,D
1962,1983 04 19 09 00,1.2,-,86.0,0.0,24,D
1962,1983 04 20 09 00,7.8,-,79.7,0.0,24,D
1962,1983 04 21 09 00,10.3,-,71.2,0.0,24,D
1962,1983 04 22 09 00,0.0,-,73.0,0.0,24,D
1962,1983 04 23 09 00,0.0,-,74.8,0.0,24,D
1962,1983 04 24 09 00,0.0,-,76.7,0.0,24,D
1962,1983 04 25 09 00,0.0,-,78.5,0.0,24,D
1962,1983 04 26 09 00,2.8,-,77.4,0.0,24,D
1962,1983 04 27 09 00,28.8,-,50.4,0.0,24,D
1962,1983 04 28 09 00,1.9,-,50.3,0.0,24,D
1962,1983 04 29 09 00,0.0,-,52.2,0.0,24,D
1962,1983 04 30 09 00,0.0,-,54.0,0.0,24,D
1962,1983 05 01 09 00,1.1,-,54.7,0.0,24,D
1962,1983 05 02 09 00,0.0,-,56.0,0.0,24,D
1962,1983 05 03 09 00,0.0,-,57.3,0.0,24,D
1962,1983 05 04 09 00,0.0,-,58.6,0.0,24,D
1962,1983 05 05 09 00,0.1,-,59.8,0.0,24,D
1962,1983 05 06 09 00,3.1,-,58.0,0.0,24,D
1962,1983 05 07 09 00,0.7,-,58.5,0.0,24,D
1962,1983 05 08 09 00,4.2,-,55.6,0.0,24,D
1962,1983 05 09 09 00,0.0,-,56.9,0.0,24,D
1962,1983 05 10 09 00,0.0,-,58.2,0.0,24,D
1962,1983 05 11 09 00,5.1,-,54.4,0.0,24,D
1962,1983 05 12 09 00,9.5,-,46.2,0.0,24,D
1962,1983 05 13 09 00,12.8,-,34.6,0.0,24,D
1962,1983 05 14 09 00,0.0,-,35.9,0.0,24,D
1962,1983 05 15 09 00,0.0,-,37.2,0.0,24,D
1962,1983 05 16 09 00,0.0,-,38.5,0.0,24,D
1962,1983 05 17 09 00,0.0,-,39.8,0.0,24,D
1962,1983 05 18 09 00,7.5,-,33.6,0.0,24,D
1962,1983 05 19 09 00,5.3,-,29.5,0.0,24,D
1962,1983 05 20 09 00,0.4,-,30.4,0.0,24,D
1962,1983 05 21 09 00,0.3,-,31.4,0.0,24,D
1962,1983 05 22 09 00,0.0,-,32.7,0.0,24,D
1962,1983 05 23 09 00,0.0,-,34.0,0.0,24,D
1962,1983 05 24 09 00,0.0,-,35.3,0.0,24,D
1962,1983 05 25 09 00,0.0,-,36.6,0.0,24,D
1962,1983 05 26 09 00,0.0,-,37.8,0.0,24,D
1962,1983 05 27 09 00,1.4,-,37.7,0.0,24,D
1962,1983 05 28 09 00,1.0,-,38.0,0.0,24,D
1962,1983 05 29 09 00,2.0,-,37.3,0.0,24,D
1962,1983 05 30 09 00,1.4,-,37.2,0.0,24,D
1962,1983 05 31 09 00,0.2,-,38.3,0.0,24,D
1962,1983 06 01 09 00,4.5,-,35.0,0.0,24,D
1962,1983 06 02 09 00,5.3,-,30.6,0.0,24,D
1962,1983 06 03 09 00,0.1,-,31.3,0.0,24,D
1962,1983 06 04 09 00,0.0,-,32.2,0.0,24,D
1962,1983 06 05 09 00,0.0,-,33.0,0.0,24,D
1962,1983 06 06 09 00,0.0,-,33.8,0.0,24,D
1962,1983 06 07 09 00,3.7,-,31.0,0.0,24,D
1962,1983 06 08 09 00,6.6,-,25.2,0.0,24,D
1962,1983 06 09 09 00,2.2,-,23.9,0.0,24,D
1962,1983 06 10 09 00,23.8,-,0.9,0.0,24,D
1962,1983 06 11 09 00,0.1,-,1.6,0.0,24,D
1962,1983 06 12 09 00,0.0,-,2.5,0.0,24,D
1962,1983 06 13 09 00,0.0,-,3.3,0.0,24,D
1962,1983 06 14 09 00,0.4,-,3.8,0.0,24,D
1962,1983 06 15 09 00,0.0,-,4.6,0.0,24,D
1962,1983 06 16 09 00,7.8,-,0.0,2.4,24,D
1962,1983 06 17 09 00,2.5,-,0.0,1.7,24,D
1962,1983 06 18 09 00,3.6,-,0.0,2.8,24,D
1962,1983 06 19 09 00,3.6,-,0.0,2.8,24,D
1962,1983 06 20 09 00,9.0,-,0.0,8.2,24,D
1962,1983 06 21 09 00,6.3,-,0.0,5.5,24,D
1962,1983 06 22 09 00,0.0,-,0.8,0.0,24,D
1962,1983 06 23 09 00,0.0,-,1.7,0.0,24,D
1962,1983 06 24 09 00,2.3,-,0.2,0.0,24,D
1962,1983 06 25 09 00,2.4,-,0.0,1.3,24,D
1962,1983 06 26 09 00,0.0,-,0.8,0.0,24,D
1962,1983 06 27 09 00,0.0,-,1.7,0.0,24,D
1962,1983 06 28 09 00,29.8,-,0.0,27.3,24,D
1962,1983 06 29 09 00,0.2,-,0.6,0.0,24,D
1962,1983 06 30 09 00,1.8,-,0.0,0.3,24,D
1962,1983 07 01 09 00,10.2,-,0.0,9.4,24,D
1962,1983 07 02 09 00,4.7,-,0.0,3.9,24,D
1962,1983 07 03 09 00,1.2,-,0.0,0.4,24,D
1962,1983 07 04 09 00,0.0,-,0.8,0.0,24,D
1962,1983 07 05 09 00,0.0,-,1.7,0.0,24,D
1962,1983 07 06 09 00,0.0,-,2.5,0.0,24,D
1962,1983 07 07 09 00,0.0,-,3.3,0.0,24,D
1962,1983 07 08 09 00,0.0,-,4.2,0.0,24,D
1962,1983 07 09 09 00,0.0,-,5.0,0.0,24,D
1962,1983 07 10 09 00,29.3,-,0.0,23.5,24,D
1962,1983 07 11 09 00,0.0,-,0.8,0.0,24,D
1962,1983 07 12 09 00,0.0,-,1.7,0.0,24,D
1962,1983 07 13 09 00,0.0,-,2.5,0.0,24,D
1962,1983 07 14 09 00,0.0,-,3.3,0.0,24,D
1962,1983 07 15 09 00,0.0,-,4.2,0.0,24,D
1962,1983 07 16 09 00,0.0,-,5.0,0.0,24,D
1962,1983 07 17 09 00,0.2,-,5.6,0.0,24,D
1962,1983 07 18 09 00,0.0,-,6.5,0.0,24,D
1962,1983 07 19 09 00,0.0,-,7.3,0.0,24,D
1962,1983 07 20 09 00,0.0,-,8.1,0.0,24,D
1962,1983 07 21 09 00,0.0,-,9.0,0.0,24,D
1962,1983 07 22 09 00,0.0,-,9.8,0.0,24,D
1962,1983 07 23 09 00,0.0,-,10.6,0.0,24,D
1962,1983 07 24 09 00,0.0,-,11.5,0.0,24,D
1962,1983 07 25 09 00,0.0,-,12.3,0.0,24,D
1962,1983 07 26 09 00,0.0,-,13.1,0.0,24,D
1962,1983 07 27 09 00,0.0,-,13.9,0.0,24,D
1962,1983 07 28 09 00,0.0,-,14.8,0.0,24,D
1962,1983 07 29 09 00,0.4,-,15.2,0.0,24,D
1962,1983 07 30 09 00,0.0,-,16.0,0.0,24,D
1962,1983 07 31 09 00,0.0,-,16.9,0.0,24,D
1962,1983 08 01 09 00,0.0,-,17.7,0.0,24,D
1962,1983 08 02 09 00,3.1,-,16.1,0.0,24,D
1962,1983 08 03 09 00,7.9,-,9.6,0.0,24,D
1962,1983 08 04 09 00,0.0,-,11.1,0.0,24,D
1962,1983 08 05 09 00,0.0,-,12.6,0.0,24,D
1962,1983 08 06 09 00,0.0,-,14.0,0.0,24,D
1962,1983 08 07 09 00,0.0,-,15.5,0.0,24,D
1962,1983 08 08 09 00,0.0,-,17.0,0.0,24,D
1962,1983 08 09 09 00,0.0,-,18.5,0.0,24,D
1962,1983 08 10 09 00,0.0,-,19.9,0.0,24,D
1962,1983 08 11 09 00,0.5,-,20.9,0.0,24,D
1962,1983 08 12 09 00,0.0,-,22.4,0.0,24,D
1962,1983 08 13 09 00,0.0,-,23.8,0.0,24,D
1962,1983 08 14 09 00,1.1,-,24.2,0.0,24,D
1962,1983 08 15 09 00,0.0,-,25.7,0.0,24,D
1962,1983 08 16 09 00,0.0,-,27.1,0.0,24,D
1962,1983 08 17 09 00,0.0,-,28.6,0.0,24,D
1962,1983 08 18 09 00,0.0,-,30.1,0.0,24,D
1962,1983 08 19 09 00,0.0,-,31.5,0.0,24,D
1962,1983 08 20 09 00,0.0,-,33.0,0.0,24,D
1962,1983 08 21 09 00,25.5,-,9.0,0.0,24,D
1962,1983 08 22 09 00,1.2,-,9.2,0.0,24,D
1962,1983 08 23 09 00,0.9,-,9.8,0.0,24,D
1962,1983 08 24 09 00,3.1,-,8.2,0.0,24,D
1962,1983 08 25 09 00,6.1,-,3.5,0.0,24,D
1962,1983 08 26 09 00,0.0,-,5.0,0.0,24,D
1962,1983 08 27 09 00,0.0,-,6.5,0.0,24,D
1962,1983 08 28 09 00,0.0,-,7.9,0.0,24,D
1962,1983 08 29 09 00,0.0,-,9.4,0.0,24,D
1962,1983 08 30 09 00,0.4,-,10.5,0.0,24,D
1962,1983 08 31 09 00,0.0,-,11.9,0.0,24,D
1962,1983 09 01 09 00,0.0,-,13.4,0.0,24,D
1962,1983 09 02 09 00,0.0,-,16.0,0.0,24,D
1962,1983 09 03 09 00,0.3,-,18.3,0.0,24,D
1962,1983 09 04 09 00,0.2,-,20.8,0.0,24,D
1962,1983 09 05 09 00,0.0,-,23.4,0.0,24,D
1962,1983 09 06 09 00,0.0,-,26.0,0.0,24,D
1962,1983 09 07 09 00,0.0,-,28.6,0.0,24,D
1962,1983 09 08 09 00,2.9,-,28.3,0.0,24,D
